enterprise_id,invest_probability
84f1d0fc01804e31be672c537cd77f38,0.9950620664647062
6949f74646a1431eb598f205e6d508f0,0.994904396071065
f772344239b94176b9e37e52c77d7cad,0.9916453226579732
eb5a909b8de2434493ab195e06ca750f,0.9916453226579732
604b2a4fb00c4d02ac3f3f22bf6d4566,0.9916453226579732
d3f2ddfa0ed945d29dd51388db8e4fd5,0.9897518052404448
a2015c34fedf4e21a96d5f5bcbd43f39,0.9886474810040541
675a5a3c9e134edbb4aac14ff0911aaf,0.9886474810040541
f64c36019ece423c8ad3c6b87b05d262,0.9886474810040541
4b18cd967ac94bb488028f58d991a59a,0.9883108416471402
8e4942fc676a4109bbab35a33d45159f,0.9883108416471402
38baf7339a884604b6a1efd90e4260b0,0.9881240046414643
c3976714188b461d8f368f6d9394f915,0.9880467420880675
ed60b49a71774e86921f9648d0b166ae,0.9876712889178852
42aa9925fc9e415db179d78618ae4737,0.9871804959596618
643d61a14fe04d23b1e9da8f349c4e35,0.9862194400651177
2a044188694747a6b9c57b9d538cf0ea,0.9862194400651177
aa7c397b77f74c7c9c60b396201a06f8,0.9862194400651177
ef34422cc23449309a03849c1ee2d161,0.9853477933613815
c7d46f8d65b44858a83f4a4259e86a4a,0.9849970292880735
e1360a8858964cc3afe3bfff304bba62,0.9834391393211994
43e9f558fe5c4eb39d053298494efb6b,0.9833365459836676
a2f405b7f48841d1b8effa28a8b47ab9,0.9827069076283376
ab0bcca5879847638b2c2751a6f5e6f9,0.9825843717736719
b54a467dc49b4777b97ba876be984c5f,0.9812137700469388
5d1c9d13633841fb962349871fcfea47,0.9797471106602575
3f1b620b23f54d199c76a20cbf55cb8f,0.9777777079674428
85bf80ec9b0b420cb9dc08ee57300e2a,0.9765786593772786
3b4ae0b7c3d545dc92565533602e5014,0.9763540960139772
86a3001266204e73a36e10d2264650f8,0.9754344419689763
91eaa9c9354949a59c172b143c4e3b43,0.9734508538684745
6bf66864f8ff41e88e2b3d7189ae2790,0.9734183568178715
2a97f14580b64ee088df9cb12726b8cd,0.9707087134129838
59e187a4fb1743c58f4821c65ff036b6,0.9639116343889896
420056b7de6847abbe6a067ec3d3c120,0.9634483664982043
08563ef3540f4c74a0fa63cea45b054b,0.9634483664982043
06de090d19634507b53c505711715515,0.9622899563185529
bad800aa4e2f4d3ba61b180259b96f43,0.9622899563185529
d118498dde594904b47c03ca997a7df4,0.9622720899821978
94811c08f7d745a9aab6a79cb549235b,0.9611794282508564
956a0bab6baa427cbb77b529b647dcaf,0.9611794282508564
d19d5e070e3b4a699d10c9832331fa17,0.9603694475499502
24c64ec2ba3543fa81729ac50016d821,0.9580464256221878
4af8fb79236c475cb87be05f9d9592a0,0.958039501847977
0bc98a57bd2043e5be9b752f86bcd748,0.9578517627298869
500cf316d2144680a42484767ebb9889,0.9554933383355421
5f71e597fafc4279b0cdfba29ece9f6a,0.9554181320653612
ce52ad185aad4b4aa64021492263bc85,0.9554181320653612
62dd26988f544476832360f9199029a2,0.9554181320653612
37dafce63714451b8e66daf92998edbc,0.9537769822493306
52f3544d9211424a8af326b32a9db0df,0.9530823208833149
34b850d1e92249df975842d865c708d9,0.9530823208833149
b147194babca4e4a9b5752f45b648b1d,0.9530823208833149
b85d4802331d493987ca5efdc850b0fd,0.9530823208833149
1a47016401d943c7b4af585852c48a00,0.9530823208833149
79da03e0ebe84c61ae7e8ee80a5e40fd,0.9530823208833149
6c98ed5b1d1d48c7b6c13ef6c0ab9cc3,0.9530823208833149
324a4b2b79214ac8a09bb34210674dda,0.9530823208833149
f2efa7f9327a4eb495737b8d08fae16d,0.9505186862055469
523a869f598c431aa543ec132751639d,0.9500402593301126
d336e0c39f8341a6a3f29f6f62c3a99c,0.9500402593301126
0ed5774cc1d34de186d02582af485a79,0.9500402593301126
0dc35185f64a47c7818fcdd5ee2d499b,0.9500402593301126
7022ab5abf1f493a96d532ca57a1ce42,0.9500402593301126
6a90c233413f4a20b013fdbafad729f5,0.9500402593301126
7a2477d89ea849cab97352073291e9c0,0.9500402593301126
253a0b26e61e4938844319ff79676b1b,0.9490813762333581
997c29b27582475e833796a15ddd8d99,0.9480698217536911
85d40c5241434841b93f98ad5ede077f,0.9480698217536911
f8b7e00800a3493fb97602124f1e741e,0.9480698217536911
b884b8b9ce52423ca4b666ad0fd2bc9d,0.9480698217536911
2862f5ba1a6745e9be6b721a00611e87,0.946173405449972
50596597b6a94792a29f350b2ea452eb,0.9454661470706959
0c509e231ac84b5194e9ae1151dcbbf4,0.9443575885398462
0c1127cccb3f456e999505a201615fb3,0.9441372820712582
824a4edf514740ea92c2db1789257cfb,0.9438425336609957
d84b90cbd0c74007abb15c17507f720c,0.9434326493709683
3120cdbd79c34baba77722de5c359d66,0.943136555183283
a9be563fffb94f6e9d14cc477d50401c,0.9429113833311693
73ea2fb6533c4366b49bc7e1b6279d7d,0.9428643393423405
ff2854d3053a416f8baccc121669d5e7,0.9419370161670932
8770186acf0f4ef98a28d0ff3e965b73,0.9417887436010598
1d646a3f3a71444ebdaa03aeb0e4a9b4,0.9414220215756925
5324a8b3b4604dafa9ebe358a1edf588,0.9396313523567252
dbc70b60ad0f47fd91a50f3d3aea844b,0.9395457640440693
5ce74bbb320644a491274ef9a30fc228,0.9392500626076619
aa984adb5b79420294fa39327b5e02be,0.9392500626076619
5ba2e2b1efd641e8a26cb4dce34ccbc6,0.9392500626076619
